position,solved,time_rel,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,condition
0_3,wrong,106600,3df11bae,,logs/6_hard_full_dec19,1,106.569,1511922957632,1511922851063,1,True,1,"6,hard,full"
3_0,wrong,112075,3df11bae,click,logs/6_hard_full_dec19,2,5.475,1511922963107,1511922957632,2,False,2,"6,hard,full"
0_2,wrong,134105,3df11bae,click,logs/6_hard_full_dec19,1,22.03,1511922985137,1511922963107,3,False,3,"6,hard,full"
0_5,wrong,135718,3df11bae,click,logs/6_hard_full_dec19,2,1.613,1511922986750,1511922985137,4,False,4,"6,hard,full"
4_2,wrong,147903,3df11bae,click,logs/6_hard_full_dec19,1,12.185,1511922998935,1511922986750,5,False,5,"6,hard,full"
4_3,wrong,187678,3df11bae,click,logs/6_hard_full_dec19,2,39.775,1511923038710,1511922998935,6,False,6,"6,hard,full"
2_0,wrong,225035,3df11bae,click,logs/6_hard_full_dec19,1,37.357,1511923076067,1511923038710,7,False,7,"6,hard,full"
2_2,wrong,231509,3df11bae,click,logs/6_hard_full_dec19,2,6.474,1511923082541,1511923076067,8,False,8,"6,hard,full"
3_2,wrong,233038,3df11bae,click,logs/6_hard_full_dec19,1,1.529,1511923084070,1511923082541,9,False,9,"6,hard,full"
3_0,wrong,241503,3df11bae,reset,logs/6_hard_full_dec19,1,5.494,1511923092535,1511923087041,10,True,1,"6,hard,full"
0_3,wrong,248111,3df11bae,click,logs/6_hard_full_dec19,2,6.608,1511923099143,1511923092535,11,False,2,"6,hard,full"
2_3,wrong,265300,3df11bae,click,logs/6_hard_full_dec19,1,17.189,1511923116332,1511923099143,12,False,3,"6,hard,full"
2_2,wrong,277663,3df11bae,click,logs/6_hard_full_dec19,2,12.363,1511923128695,1511923116332,13,False,4,"6,hard,full"
0_0,wrong,284394,3df11bae,click,logs/6_hard_full_dec19,1,6.731,1511923135426,1511923128695,14,False,5,"6,hard,full"
4_4,wrong,286531,3df11bae,click,logs/6_hard_full_dec19,2,2.137,1511923137563,1511923135426,15,False,6,"6,hard,full"
0_3,wrong,303263,3df11bae,reset,logs/6_hard_full_dec19,1,14.923,1511923154295,1511923139372,16,True,1,"6,hard,full"
3_0,wrong,311547,3df11bae,click,logs/6_hard_full_dec19,2,8.284,1511923162579,1511923154295,17,False,2,"6,hard,full"
0_2,wrong,324694,3df11bae,click,logs/6_hard_full_dec19,1,13.147,1511923175726,1511923162579,18,False,3,"6,hard,full"
0_5,wrong,328962,3df11bae,click,logs/6_hard_full_dec19,2,4.268,1511923179994,1511923175726,19,False,4,"6,hard,full"
2_2,wrong,343537,3df11bae,click,logs/6_hard_full_dec19,1,14.575,1511923194569,1511923179994,20,False,5,"6,hard,full"
3_2,wrong,350845,3df11bae,click,logs/6_hard_full_dec19,2,7.308,1511923201877,1511923194569,21,False,6,"6,hard,full"
2_3,wrong,360210,3df11bae,click,logs/6_hard_full_dec19,1,9.365,1511923211242,1511923201877,22,False,7,"6,hard,full"
2_0,wrong,362109,3df11bae,click,logs/6_hard_full_dec19,2,1.899,1511923213141,1511923211242,23,False,8,"6,hard,full"
2_4,wrong,363372,3df11bae,click,logs/6_hard_full_dec19,1,1.263,1511923214404,1511923213141,24,False,9,"6,hard,full"
2_3,solvedCorrect,50001,44a4fa14,,logs/6_hard_full_dec19,1,49.982,1511193848958,1511193798976,1,True,1,"6,hard,full"
2_2,solvedCorrect,69364,44a4fa14,click,logs/6_hard_full_dec19,2,19.363,1511193868321,1511193848958,2,False,2,"6,hard,full"
3_2,solvedCorrect,80203,44a4fa14,click,logs/6_hard_full_dec19,1,10.839,1511193879160,1511193868321,3,False,3,"6,hard,full"
5_0,solvedCorrect,96013,44a4fa14,click,logs/6_hard_full_dec19,2,15.81,1511193894970,1511193879160,4,False,4,"6,hard,full"
1_4,solvedCorrect,96955,44a4fa14,click,logs/6_hard_full_dec19,1,0.942,1511193895912,1511193894970,5,False,5,"6,hard,full"
0_3,wrong,87293,5edbbf73,,logs/6_hard_full_dec19,1,87.277,1513603272355,1513603185078,1,True,1,"6,hard,full"
3_0,wrong,93981,5edbbf73,click,logs/6_hard_full_dec19,2,6.688,1513603279043,1513603272355,2,False,2,"6,hard,full"
2_2,wrong,101892,5edbbf73,click,logs/6_hard_full_dec19,1,7.911,1513603286954,1513603279043,3,False,3,"6,hard,full"
2_2,wrong,120407,5edbbf73,undo,logs/6_hard_full_dec19,1,7.841,1513603305469,1513603297628,4,True,1,"6,hard,full"
2_3,wrong,124152,5edbbf73,click,logs/6_hard_full_dec19,2,3.745,1513603309214,1513603305469,5,False,2,"6,hard,full"
4_3,wrong,126240,5edbbf73,click,logs/6_hard_full_dec19,1,2.088,1513603311302,1513603309214,6,False,3,"6,hard,full"
4_2,wrong,181289,5edbbf73,undo,logs/6_hard_full_dec19,1,51.088,1513603366351,1513603315263,7,True,1,"6,hard,full"
2_3,wrong,183882,5edbbf73,click,logs/6_hard_full_dec19,2,2.593,1513603368944,1513603366351,8,False,2,"6,hard,full"
0_2,wrong,199849,5edbbf73,undo,logs/6_hard_full_dec19,1,14.147,1513603384911,1513603370764,9,True,1,"6,hard,full"
2_2,wrong,200969,5edbbf73,click,logs/6_hard_full_dec19,2,1.12,1513603386031,1513603384911,10,False,2,"6,hard,full"
0_3,wrong,203009,5edbbf73,click,logs/6_hard_full_dec19,1,2.04,1513603388071,1513603386031,11,False,3,"6,hard,full"
3_0,wrong,207634,5edbbf73,click,logs/6_hard_full_dec19,2,4.625,1513603392696,1513603388071,12,False,4,"6,hard,full"
0_5,wrong,208354,5edbbf73,click,logs/6_hard_full_dec19,1,0.72,1513603393416,1513603392696,13,False,5,"6,hard,full"
0_3,wrong,114805,67eac875,,logs/6_hard_full_dec19,1,114.728,1513540027541,1513539912813,1,True,1,"6,hard,full"
3_0,wrong,116172,67eac875,click,logs/6_hard_full_dec19,2,1.367,1513540028908,1513540027541,2,False,2,"6,hard,full"
0_2,wrong,122833,67eac875,click,logs/6_hard_full_dec19,1,6.661,1513540035569,1513540028908,3,False,3,"6,hard,full"
0_5,wrong,123807,67eac875,click,logs/6_hard_full_dec19,2,0.974,1513540036543,1513540035569,4,False,4,"6,hard,full"
2_2,wrong,125521,67eac875,click,logs/6_hard_full_dec19,1,1.714,1513540038257,1513540036543,5,False,5,"6,hard,full"
3_2,wrong,126311,67eac875,click,logs/6_hard_full_dec19,2,0.79,1513540039047,1513540038257,6,False,6,"6,hard,full"
2_0,wrong,128527,67eac875,click,logs/6_hard_full_dec19,1,2.216,1513540041263,1513540039047,7,False,7,"6,hard,full"
2_3,wrong,129659,67eac875,click,logs/6_hard_full_dec19,2,1.132,1513540042395,1513540041263,8,False,8,"6,hard,full"
4_2,wrong,134198,67eac875,click,logs/6_hard_full_dec19,1,4.539,1513540046934,1513540042395,9,False,9,"6,hard,full"
4_3,wrong,135189,67eac875,click,logs/6_hard_full_dec19,2,0.991,1513540047925,1513540046934,10,False,10,"6,hard,full"
2_4,wrong,138166,67eac875,click,logs/6_hard_full_dec19,1,2.977,1513540050902,1513540047925,11,False,11,"6,hard,full"
1_4,wrong,138952,67eac875,click,logs/6_hard_full_dec19,2,0.786,1513540051688,1513540050902,12,False,12,"6,hard,full"
3_4,wrong,139676,67eac875,click,logs/6_hard_full_dec19,1,0.724,1513540052412,1513540051688,13,False,13,"6,hard,full"
4_4,wrong,140464,67eac875,click,logs/6_hard_full_dec19,2,0.788,1513540053200,1513540052412,14,False,14,"6,hard,full"
3_5,wrong,141253,67eac875,click,logs/6_hard_full_dec19,1,0.789,1513540053989,1513540053200,15,False,15,"6,hard,full"
2_5,wrong,141772,67eac875,click,logs/6_hard_full_dec19,2,0.519,1513540054508,1513540053989,16,False,16,"6,hard,full"
3_4,wrong,147660,67eac875,reset,logs/6_hard_full_dec19,1,5.071,1513540060396,1513540055325,17,True,1,"6,hard,full"
2_4,wrong,148596,67eac875,click,logs/6_hard_full_dec19,2,0.936,1513540061332,1513540060396,18,False,2,"6,hard,full"
2_3,wrong,150318,67eac875,click,logs/6_hard_full_dec19,1,1.722,1513540063054,1513540061332,19,False,3,"6,hard,full"
4_4,wrong,151014,67eac875,click,logs/6_hard_full_dec19,2,0.696,1513540063750,1513540063054,20,False,4,"6,hard,full"
4_5,wrong,152296,67eac875,click,logs/6_hard_full_dec19,1,1.282,1513540065032,1513540063750,21,False,5,"6,hard,full"
3_4,wrong,166568,67eac875,reset,logs/6_hard_full_dec19,1,5.088,1513540079304,1513540074216,22,True,1,"6,hard,full"
4_5,wrong,168680,67eac875,click,logs/6_hard_full_dec19,2,2.112,1513540081416,1513540079304,23,False,2,"6,hard,full"
2_3,wrong,170131,67eac875,click,logs/6_hard_full_dec19,1,1.451,1513540082867,1513540081416,24,False,3,"6,hard,full"
4_5,wrong,173901,67eac875,reset,logs/6_hard_full_dec19,1,1.966,1513540086637,1513540084671,25,True,1,"6,hard,full"
3_4,wrong,174901,67eac875,click,logs/6_hard_full_dec19,2,1.0,1513540087637,1513540086637,26,False,2,"6,hard,full"
3_2,wrong,179638,67eac875,reset,logs/6_hard_full_dec19,1,2.924,1513540092374,1513540089450,27,True,1,"6,hard,full"
2_2,wrong,181323,67eac875,click,logs/6_hard_full_dec19,2,1.685,1513540094059,1513540092374,28,False,2,"6,hard,full"
4_3,wrong,183156,67eac875,click,logs/6_hard_full_dec19,1,1.833,1513540095892,1513540094059,29,False,3,"6,hard,full"
4_2,wrong,183744,67eac875,click,logs/6_hard_full_dec19,2,0.588,1513540096480,1513540095892,30,False,4,"6,hard,full"
1_0,wrong,184931,67eac875,click,logs/6_hard_full_dec19,1,1.187,1513540097667,1513540096480,31,False,5,"6,hard,full"
3_2,wrong,187518,67eac875,reset,logs/6_hard_full_dec19,1,0.942,1513540100254,1513540099312,32,True,1,"6,hard,full"
1_0,wrong,190629,67eac875,click,logs/6_hard_full_dec19,2,3.111,1513540103365,1513540100254,33,False,2,"6,hard,full"
4_3,wrong,192456,67eac875,click,logs/6_hard_full_dec19,1,1.827,1513540105192,1513540103365,34,False,3,"6,hard,full"
3_2,wrong,201707,67eac875,reset,logs/6_hard_full_dec19,1,6.555,1513540114443,1513540107888,35,True,1,"6,hard,full"
2_3,wrong,203460,67eac875,click,logs/6_hard_full_dec19,2,1.753,1513540116196,1513540114443,36,False,2,"6,hard,full"
2_2,wrong,207227,67eac875,click,logs/6_hard_full_dec19,1,3.767,1513540119963,1513540116196,37,False,3,"6,hard,full"
4_2,wrong,211148,67eac875,click,logs/6_hard_full_dec19,2,3.921,1513540123884,1513540119963,38,False,4,"6,hard,full"
4_3,wrong,212699,67eac875,click,logs/6_hard_full_dec19,1,1.551,1513540125435,1513540123884,39,False,5,"6,hard,full"
1_0,wrong,213644,67eac875,click,logs/6_hard_full_dec19,2,0.945,1513540126380,1513540125435,40,False,6,"6,hard,full"
3_0,wrong,216980,67eac875,click,logs/6_hard_full_dec19,1,3.336,1513540129716,1513540126380,41,False,7,"6,hard,full"
0_3,wrong,218009,67eac875,click,logs/6_hard_full_dec19,2,1.029,1513540130745,1513540129716,42,False,8,"6,hard,full"
2_3,wrong,225431,67eac875,reset,logs/6_hard_full_dec19,1,2.779,1513540138167,1513540135388,43,True,1,"6,hard,full"
3_4,wrong,232628,67eac875,click,logs/6_hard_full_dec19,2,7.197,1513540145364,1513540138167,44,False,2,"6,hard,full"
2_4,wrong,234159,67eac875,click,logs/6_hard_full_dec19,1,1.531,1513540146895,1513540145364,45,False,3,"6,hard,full"
2_2,wrong,235896,67eac875,click,logs/6_hard_full_dec19,2,1.737,1513540148632,1513540146895,46,False,4,"6,hard,full"
3_2,wrong,237200,67eac875,click,logs/6_hard_full_dec19,1,1.304,1513540149936,1513540148632,47,False,5,"6,hard,full"
1_4,wrong,238485,67eac875,click,logs/6_hard_full_dec19,2,1.285,1513540151221,1513540149936,48,False,6,"6,hard,full"
5_0,wrong,240987,67eac875,click,logs/6_hard_full_dec19,1,2.502,1513540153723,1513540151221,49,False,7,"6,hard,full"
2_2,wrong,205579,69bad0fe,,logs/6_hard_full_dec19,1,205.563,1513542387770,1513542182207,1,True,1,"6,hard,full"
5_3,wrong,216247,69bad0fe,click,logs/6_hard_full_dec19,2,10.668,1513542398438,1513542387770,2,False,2,"6,hard,full"
5_2,wrong,217769,69bad0fe,click,logs/6_hard_full_dec19,1,1.522,1513542399960,1513542398438,3,False,3,"6,hard,full"
2_3,wrong,226271,69bad0fe,click,logs/6_hard_full_dec19,2,8.502,1513542408462,1513542399960,4,False,4,"6,hard,full"
4_3,wrong,229656,69bad0fe,click,logs/6_hard_full_dec19,1,3.385,1513542411847,1513542408462,5,False,5,"6,hard,full"
2_3,wrong,238058,69bad0fe,reset,logs/6_hard_full_dec19,1,3.417,1513542420249,1513542416832,6,True,1,"6,hard,full"
2_2,wrong,240024,69bad0fe,click,logs/6_hard_full_dec19,2,1.966,1513542422215,1513542420249,7,False,2,"6,hard,full"
3_0,wrong,254815,69bad0fe,reset,logs/6_hard_full_dec19,1,10.257,1513542437006,1513542426749,8,True,1,"6,hard,full"
0_3,wrong,255732,69bad0fe,click,logs/6_hard_full_dec19,2,0.917,1513542437923,1513542437006,9,False,2,"6,hard,full"
2_2,wrong,267717,69bad0fe,click,logs/6_hard_full_dec19,1,11.985,1513542449908,1513542437923,10,False,3,"6,hard,full"
4_3,wrong,280744,69bad0fe,reset,logs/6_hard_full_dec19,1,9.641,1513542462935,1513542453294,11,True,1,"6,hard,full"
2_2,wrong,285411,69bad0fe,click,logs/6_hard_full_dec19,2,4.667,1513542467602,1513542462935,12,False,2,"6,hard,full"
2_2,wrong,290365,69bad0fe,reset,logs/6_hard_full_dec19,1,0.778,1513542472556,1513542471778,13,True,1,"6,hard,full"
2_3,wrong,291827,69bad0fe,click,logs/6_hard_full_dec19,2,1.462,1513542474018,1513542472556,14,False,2,"6,hard,full"
2_2,wrong,297679,69bad0fe,reset,logs/6_hard_full_dec19,1,3.832,1513542479870,1513542476038,15,True,1,"6,hard,full"
0_3,wrong,308566,69bad0fe,reset,logs/6_hard_full_dec19,1,5.209,1513542490757,1513542485548,16,True,1,"6,hard,full"
3_0,wrong,310824,69bad0fe,click,logs/6_hard_full_dec19,2,2.258,1513542493015,1513542490757,17,False,2,"6,hard,full"
2_2,wrong,324503,69bad0fe,click,logs/6_hard_full_dec19,1,13.679,1513542506694,1513542493015,18,False,3,"6,hard,full"
5_3,wrong,330887,69bad0fe,undo,logs/6_hard_full_dec19,1,2.638,1513542513078,1513542510440,19,False,3,"6,hard,full"
2_3,wrong,339730,69bad0fe,click,logs/6_hard_full_dec19,2,8.843,1513542521921,1513542513078,20,False,4,"6,hard,full"
4_3,wrong,342456,69bad0fe,click,logs/6_hard_full_dec19,1,2.726,1513542524647,1513542521921,21,False,5,"6,hard,full"
2_2,wrong,349776,69bad0fe,reset,logs/6_hard_full_dec19,1,2.112,1513542531967,1513542529855,22,True,1,"6,hard,full"
2_3,wrong,350940,69bad0fe,click,logs/6_hard_full_dec19,2,1.164,1513542533131,1513542531967,23,False,2,"6,hard,full"
2_3,wrong,353961,69bad0fe,undo,logs/6_hard_full_dec19,1,1.055,1513542536152,1513542535097,24,True,1,"6,hard,full"
2_2,wrong,356606,69bad0fe,click,logs/6_hard_full_dec19,2,2.645,1513542538797,1513542536152,25,False,2,"6,hard,full"
4_4,wrong,363428,69bad0fe,reset,logs/6_hard_full_dec19,1,4.685,1513542545619,1513542540934,26,True,1,"6,hard,full"
2_3,wrong,365723,69bad0fe,click,logs/6_hard_full_dec19,2,2.295,1513542547914,1513542545619,27,False,2,"6,hard,full"
4_4,wrong,371815,69bad0fe,reset,logs/6_hard_full_dec19,1,1.496,1513542554006,1513542552510,28,True,1,"6,hard,full"
4_3,wrong,373560,69bad0fe,reset,logs/6_hard_full_dec19,1,0.382,1513542555751,1513542555369,29,True,1,"6,hard,full"
2_2,wrong,375196,69bad0fe,click,logs/6_hard_full_dec19,2,1.636,1513542557387,1513542555751,30,False,2,"6,hard,full"
2_2,wrong,378640,69bad0fe,reset,logs/6_hard_full_dec19,1,0.936,1513542560831,1513542559895,31,True,1,"6,hard,full"
5_3,wrong,386220,69bad0fe,click,logs/6_hard_full_dec19,2,7.58,1513542568411,1513542560831,32,False,2,"6,hard,full"
2_2,wrong,392104,69bad0fe,reset,logs/6_hard_full_dec19,1,0.859,1513542574295,1513542573436,33,True,1,"6,hard,full"
2_3,wrong,392457,69bad0fe,click,logs/6_hard_full_dec19,2,0.353,1513542574648,1513542574295,34,False,2,"6,hard,full"
2_3,wrong,403495,69bad0fe,undo,logs/6_hard_full_dec19,1,8.924,1513542585686,1513542576762,35,True,1,"6,hard,full"
2_2,wrong,403851,69bad0fe,click,logs/6_hard_full_dec19,2,0.356,1513542586042,1513542585686,36,False,2,"6,hard,full"
3_2,wrong,409298,69bad0fe,undo,logs/6_hard_full_dec19,1,2.428,1513542591489,1513542589061,37,True,1,"6,hard,full"
0_3,wrong,413881,69bad0fe,undo,logs/6_hard_full_dec19,1,2.643,1513542596072,1513542593429,38,True,1,"6,hard,full"
3_0,wrong,415320,69bad0fe,click,logs/6_hard_full_dec19,2,1.439,1513542597511,1513542596072,39,False,2,"6,hard,full"
2_2,wrong,418041,69bad0fe,click,logs/6_hard_full_dec19,1,2.721,1513542600232,1513542597511,40,False,3,"6,hard,full"
2_3,wrong,426014,69bad0fe,click,logs/6_hard_full_dec19,2,7.973,1513542608205,1513542600232,41,False,4,"6,hard,full"
4_3,wrong,426661,69bad0fe,click,logs/6_hard_full_dec19,1,0.647,1513542608852,1513542608205,42,False,5,"6,hard,full"
5_3,wrong,437772,69bad0fe,click,logs/6_hard_full_dec19,2,11.111,1513542619963,1513542608852,43,False,6,"6,hard,full"
5_2,wrong,438366,69bad0fe,click,logs/6_hard_full_dec19,1,0.594,1513542620557,1513542619963,44,False,7,"6,hard,full"
3_2,wrong,450405,69bad0fe,click,logs/6_hard_full_dec19,2,12.039,1513542632596,1513542620557,45,False,8,"6,hard,full"
4_2,wrong,451748,69bad0fe,click,logs/6_hard_full_dec19,1,1.343,1513542633939,1513542632596,46,False,9,"6,hard,full"
3_4,wrong,452613,69bad0fe,click,logs/6_hard_full_dec19,2,0.865,1513542634804,1513542633939,47,False,10,"6,hard,full"
4_4,wrong,453114,69bad0fe,click,logs/6_hard_full_dec19,1,0.501,1513542635305,1513542634804,48,False,11,"6,hard,full"
0_3,wrong,458982,69bad0fe,reset,logs/6_hard_full_dec19,1,0.535,1513542641173,1513542640638,49,True,1,"6,hard,full"
3_0,wrong,462165,69bad0fe,click,logs/6_hard_full_dec19,2,3.183,1513542644356,1513542641173,50,False,2,"6,hard,full"
3_0,wrong,464306,69bad0fe,undo,logs/6_hard_full_dec19,1,0.527,1513542646497,1513542645970,51,True,1,"6,hard,full"
0_3,wrong,465875,69bad0fe,click,logs/6_hard_full_dec19,2,1.569,1513542648066,1513542646497,52,False,2,"6,hard,full"
2_3,wrong,466686,69bad0fe,click,logs/6_hard_full_dec19,1,0.811,1513542648877,1513542648066,53,False,3,"6,hard,full"
2_2,wrong,468914,69bad0fe,click,logs/6_hard_full_dec19,2,2.228,1513542651105,1513542648877,54,False,4,"6,hard,full"
0_3,wrong,474790,69bad0fe,undo,logs/6_hard_full_dec19,1,0.855,1513542656981,1513542656126,55,True,1,"6,hard,full"
3_0,wrong,475601,69bad0fe,click,logs/6_hard_full_dec19,2,0.811,1513542657792,1513542656981,56,False,2,"6,hard,full"
2_2,wrong,481399,69bad0fe,click,logs/6_hard_full_dec19,1,5.798,1513542663590,1513542657792,57,False,3,"6,hard,full"
2_3,wrong,485384,69bad0fe,click,logs/6_hard_full_dec19,2,3.985,1513542667575,1513542663590,58,False,4,"6,hard,full"
4_3,wrong,486725,69bad0fe,click,logs/6_hard_full_dec19,1,1.341,1513542668916,1513542667575,59,False,5,"6,hard,full"
5_3,wrong,491306,69bad0fe,click,logs/6_hard_full_dec19,2,4.581,1513542673497,1513542668916,60,False,6,"6,hard,full"
5_2,wrong,492684,69bad0fe,click,logs/6_hard_full_dec19,1,1.378,1513542674875,1513542673497,61,False,7,"6,hard,full"
3_2,wrong,494269,69bad0fe,click,logs/6_hard_full_dec19,2,1.585,1513542676460,1513542674875,62,False,8,"6,hard,full"
4_2,wrong,496399,69bad0fe,click,logs/6_hard_full_dec19,1,2.13,1513542678590,1513542676460,63,False,9,"6,hard,full"
3_0,wrong,508109,69bad0fe,reset,logs/6_hard_full_dec19,1,5.17,1513542690300,1513542685130,64,True,1,"6,hard,full"
0_3,wrong,517387,69bad0fe,click,logs/6_hard_full_dec19,2,9.278,1513542699578,1513542690300,65,False,2,"6,hard,full"
2_3,wrong,523656,69bad0fe,click,logs/6_hard_full_dec19,1,6.269,1513542705847,1513542699578,66,False,3,"6,hard,full"
5_3,wrong,529906,69bad0fe,click,logs/6_hard_full_dec19,2,6.25,1513542712097,1513542705847,67,False,4,"6,hard,full"
5_2,wrong,531449,69bad0fe,click,logs/6_hard_full_dec19,1,1.543,1513542713640,1513542712097,68,False,5,"6,hard,full"
4_2,wrong,543343,69bad0fe,click,logs/6_hard_full_dec19,2,11.894,1513542725534,1513542713640,69,False,6,"6,hard,full"
2_2,wrong,547675,69bad0fe,undo,logs/6_hard_full_dec19,2,3.303,1513542729866,1513542726563,70,False,6,"6,hard,full"
0_3,wrong,551091,69bad0fe,reset,logs/6_hard_full_dec19,1,0.724,1513542733282,1513542732558,71,True,1,"6,hard,full"
3_0,wrong,552254,69bad0fe,click,logs/6_hard_full_dec19,2,1.163,1513542734445,1513542733282,72,False,2,"6,hard,full"
2_2,wrong,552795,69bad0fe,click,logs/6_hard_full_dec19,1,0.541,1513542734986,1513542734445,73,False,3,"6,hard,full"
0_2,wrong,557378,69bad0fe,click,logs/6_hard_full_dec19,2,4.583,1513542739569,1513542734986,74,False,4,"6,hard,full"
3_2,wrong,561356,69bad0fe,undo,logs/6_hard_full_dec19,2,0.628,1513542743547,1513542742919,75,False,4,"6,hard,full"
5_3,wrong,563916,69bad0fe,undo,logs/6_hard_full_dec19,2,0.412,1513542746107,1513542745695,76,False,4,"6,hard,full"
5_2,wrong,564536,69bad0fe,click,logs/6_hard_full_dec19,1,0.62,1513542746727,1513542746107,77,False,5,"6,hard,full"
0_2,wrong,569315,69bad0fe,click,logs/6_hard_full_dec19,2,4.779,1513542751506,1513542746727,78,False,6,"6,hard,full"
2_3,wrong,572317,69bad0fe,undo,logs/6_hard_full_dec19,2,2.0,1513542754508,1513542752508,79,False,6,"6,hard,full"
4_3,wrong,572918,69bad0fe,click,logs/6_hard_full_dec19,1,0.601,1513542755109,1513542754508,80,False,7,"6,hard,full"
4_4,wrong,578441,69bad0fe,click,logs/6_hard_full_dec19,2,5.523,1513542760632,1513542755109,81,False,8,"6,hard,full"
0_2,wrong,579214,69bad0fe,click,logs/6_hard_full_dec19,1,0.773,1513542761405,1513542760632,82,False,9,"6,hard,full"
0_3,wrong,588259,69bad0fe,reset,logs/6_hard_full_dec19,1,5.396,1513542770450,1513542765054,83,True,1,"6,hard,full"
3_0,wrong,590040,69bad0fe,click,logs/6_hard_full_dec19,2,1.781,1513542772231,1513542770450,84,False,2,"6,hard,full"
2_2,wrong,591534,69bad0fe,click,logs/6_hard_full_dec19,1,1.494,1513542773725,1513542772231,85,False,3,"6,hard,full"
2_2,wrong,34469,6bf51f66,,logs/6_hard_full_dec19,1,34.423,1511202838837,1511202804414,1,True,1,"6,hard,full"
2_3,wrong,38034,6bf51f66,click,logs/6_hard_full_dec19,2,3.565,1511202842402,1511202838837,2,False,2,"6,hard,full"
2_3,wrong,43210,6bf51f66,undo,logs/6_hard_full_dec19,1,0.704,1511202847578,1511202846874,3,True,1,"6,hard,full"
4_4,wrong,46572,6bf51f66,click,logs/6_hard_full_dec19,2,3.362,1511202850940,1511202847578,4,False,2,"6,hard,full"
3_4,wrong,50431,6bf51f66,undo,logs/6_hard_full_dec19,2,0.707,1511202854799,1511202854092,5,False,2,"6,hard,full"
