userid,key,value,boardSize,boardType,condition,time
9dc50a3d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
9dc50a3d,clickPos,2_3_1,6,full,hard,1.51E+12
9dc50a3d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,0,2,0]]",6,full,hard,1.51E+12
9dc50a3d,clickPos,5_2_2,6,full,hard,1.51E+12
9dc50a3d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,1,2,0]]",6,full,hard,1.51E+12
9dc50a3d,clickPos,5_3_1,6,full,hard,1.51E+12
9dc50a3d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,2,0,0,0],[0,2,2,1,2,0]]",6,full,hard,1.51E+12
9dc50a3d,clickPos,4_2_2,6,full,hard,1.51E+12
9dc50a3d,undoPos,5_3_1,6,full,hard,1.51E+12
9dc50a3d,undo,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,1,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,2,1,2,0]]",6,full,hard,1.51E+12
9dc50a3d,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
9dc50a3d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,1,0,2,0]]",6,full,hard,1.51E+12
9dc50a3d,clickPos,5_2_1,6,full,hard,1.51E+12
9dc50a3d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,2,0,0],[0,2,1,0,2,0]]",6,full,hard,1.51E+12
9dc50a3d,clickPos,4_3_2,6,full,hard,1.51E+12
9dc50a3d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[1,1,0,2,0,0],[0,1,0,2,0,0],[0,2,1,0,2,0]]",6,full,hard,1.51E+12
9dc50a3d,clickPos,3_0_1,6,full,hard,1.51E+12
9dc50a3d,reset,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,0,0,2,0]]",6,full,hard,1.51E+12
9dc50a3d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,1,0,2,0]]",6,full,hard,1.51E+12
9dc50a3d,clickPos,5_2_1,6,full,hard,1.51E+12
9dc50a3d,clickPos,5_3_2,6,full,hard,1.51E+12
9dc50a3d,click,"[[0,2,0,0,1,0],[0,2,1,2,0,0],[0,1,0,0,0,0],[0,1,0,2,0,0],[0,1,0,0,0,0],[0,2,1,2,2,0]]",6,full,hard,1.51E+12
9dc50a3d,clickPos,4_3_1,6,full,hard,1.51E+12
